ID,Fecha Registro,Tipo Registro,Estado Negocio,Estado Renovación,Estado Prospecto,Estado Traspaso,Estado Inclusión,Tipo Materia,Seguro,Cot Aceptada,Póliza,Modifica Materia?,Comisión?,Contratante,Pagador,Cliente,Producto,Ejecutivo,Moneda,UF Prima Afecta,UF Prima Exenta,CLP Prima Afecta,CLP Prima Exenta,USD Prima Afecta,USD Prima Exenta,% Comisión Afecta,% Comisión Exenta,Forma de Pago,N° Cuotas,Valor Cuota,Tipo Inspección,N° Inspección,I Vigencia,Condiciones,Archivos,Comentarios,Fin Gestión,Traspaso Info 1,Traspaso Info 2
Pol0003,11/2/2022,Traspaso,,,,Ok,,Individual,Seg0019,,,FALSE,FALSE,rut0192,rut0192,Cli0126,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,,,,21/2/2022,,
Pol0004,11/2/2022,Traspaso,,,,Ok,,Individual,Seg0019,,,FALSE,FALSE,rut0186,rut0186,Cli0122,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,,,,21/2/2022,,
Pol0006,17/6/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0114,rut0114,Cli0078,,,UF,,,,,,,8.00%,0.00%,Directa,,,,,,,,,27/6/2022,,
Pol0007,30/6/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0101,rut0101,Cli0069,,,UF,,,,,,,3.00%,0.00%,Directa,,,,,,,,,10/7/2022,,
Pol0008,5/7/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0040,rut0040,Cli0031,,,UF,,,,,,,8.00%,0.00%,PAT,,,,,,,,,15/7/2022,,
Pol0009,18/7/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0026,rut0026,Cli0021,,,UF,,,,,,,3.00%,0.00%,Directa,,,,,,,,,28/7/2022,,
Pol0010,27/7/2022,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0012,rut0012,Cli0011,,,UF,,,,,,,4.00%,0.00%,PAT,,,,,,,,,6/8/2022,,
Pol0011,7/8/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0029,rut0029,Cli0024,,,UF,,,,,,,2.00%,0.00%,PAT,,,,,,,,,17/8/2022,,
Pol0012,19/8/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0125,rut0125,Cli0086,,,UF,,,,,,,8.00%,0.00%,Directa,,,,,,,,,29/8/2022,,
Pol0013,22/8/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0068,rut0068,Cli0047,,,UF,,,,,,,7.50%,0.00%,Directa,,,,,,,,,1/9/2022,,
Pol0014,23/8/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0141,rut0141,Cli0100,,,UF,,,,,,,2.00%,0.00%,PAT,,,,,,,,,2/9/2022,,
Pol0015,25/8/2022,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0023,rut0023,Cli0018,,,UF,,,,,,,10.00%,10.00%,Directa,,,,,,,,,4/9/2022,,
Pol0016,29/8/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0083,rut0083,Cli0059,,,UF,,,,,,,8.00%,0.00%,Directa,,,,,,,,,8/9/2022,,
Pol0005,30/8/2022,Traspaso,,,,Ok,,Individual,Seg0013,,,FALSE,FALSE,rut0037,rut0037,Cli0029,,,UF,,,,,,,0.00%,0.00%,Directa,,,,,,,,,9/9/2022,,
Pol0017,31/8/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0069,rut0069,Cli0048,,,UF,,,,,,,2.00%,0.00%,Directa,,,,,,,,,10/9/2022,,
Pol0018,7/9/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0174,rut0174,Cli0117,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,,,,17/9/2022,,
Pol0019,15/9/2022,Traspaso,,,,Ok,,Individual,Seg0017,,,FALSE,FALSE,rut0035,rut0035,Cli0028,,,UF,,,,,,,12.00%,12.00%,Directa,,,,,,,,,25/9/2022,,
Pol0020,19/9/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0102,rut0102,Cli0070,,,UF,,,,,,,3.20%,0.00%,Directa,,,,,,,,,29/9/2022,,
Pol0021,28/9/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0081,rut0081,Cli0058,,,UF,,,,,,,8.00%,0.00%,Directa,,,,,,,,,8/10/2022,,
Pol0022,5/10/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0000,rut0000,Cli0002,,,UF,,,,,,,7.50%,0.00%,PAT,,,,,,,,,15/10/2022,,
Pol0001,18/10/2022,Negocio,Aceptado,,,,,Individual,Seg0019,,,FALSE,TRUE,rut0122,rut0122,Cli0084,,,CLP,,,,,,,10.00%,0.00%,Directa,,,,,,,,,28/10/2022,,
Pol0002,18/10/2022,Negocio,Aceptado,,,,,Individual,Seg0019,,,FALSE,TRUE,rut0122,rut0122,Cli0084,,,CLP,,,,,,,10.00%,0.00%,Directa,,,,,,,,,28/10/2022,,
Pol0023,20/10/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0071,rut0071,Cli0050,,,UF,,,,,,,10.00%,0.00%,PAC,,,,,,,,,30/10/2022,,
Pol0024,20/10/2022,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0074,rut0074,Cli0052,,,UF,,,,,,,23.00%,23.00%,Directa,,,,,,,,,30/10/2022,,
Pol0025,20/10/2022,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0074,rut0074,Cli0052,,,UF,,,,,,,23.00%,23.00%,Directa,,,,,,,,,30/10/2022,,
Pol0026,20/10/2022,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0074,rut0074,Cli0052,,,UF,,,,,,,23.00%,23.00%,Directa,,,,,,,,,30/10/2022,,
Pol0027,21/10/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0051,rut0051,Cli0038,,,UF,,,,,,,2.00%,0.00%,PAT,,,,,,,,,31/10/2022,,
Pol0028,30/10/2022,Traspaso,,,,Ok,,Individual,Seg0011,,,FALSE,FALSE,rut0041,rut0041,Cli0032,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,,,,9/11/2022,,
Pol0029,6/11/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0105,rut0105,Cli0072,,,UF,,,,,,,2.95%,0.00%,PAT,,,,,,,,,16/11/2022,,
Pol0030,7/11/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0044,rut0044,Cli0034,,,UF,,,,,,,2.80%,0.00%,PAT,,,,,,,,,17/11/2022,,
Pol0031,8/11/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0076,rut0076,Cli0053,,,UF,,,,,,,7.50%,0.00%,PAT,,,,,,,,,18/11/2022,,
Pol0032,12/11/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0016,rut0016,Cli0014,,,UF,,,,,,,7.50%,0.00%,Directa,,,,,,,,,22/11/2022,,
Pol0033,28/11/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0070,rut0070,Cli0049,,,UF,,,,,,,7.93%,0.00%,PAC,,,,,,,,,8/12/2022,,
Pol0034,29/11/2022,Traspaso,,,,Ok,,Individual,Seg0017,,,FALSE,FALSE,rut0056,rut0056,Cli0040,,,UF,,,,,,,9.00%,9.00%,Directa,,,,,,,,,9/12/2022,,
Pol0035,3/12/2022,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0155,rut0155,Cli0107,,,UF,,,,,,,4.00%,0.00%,Directa,,,,,,,,,13/12/2022,,
Pol0036,6/12/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0184,rut0184,Cli0120,,,UF,,,,,,,7.50%,0.00%,PAT,,,,,,,,,16/12/2022,,
Pol0037,7/12/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0119,rut0119,Cli0082,,,UF,,,,,,,10.00%,0.00%,Directa,,,,,,,,,17/12/2022,,
Pol0038,7/12/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0053,rut0053,Cli0040,,,UF,,,,,,,13.00%,0.00%,Directa,,,,,,,,,17/12/2022,,
Pol0039,14/12/2022,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0191,rut0191,Cli0125,,,UF,,,,,,,8.00%,0.00%,PAT,,,,,,,,,24/12/2022,,
Pol0040,4/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0120,rut0120,Cli0083,,,UF,,,,,,,2.85%,0.00%,Directa,,,,,,,,,14/1/2023,,
Pol0044,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0061,rut0061,Cli0045,,,UF,,,,,,,11.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0045,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0160,rut0160,Cli0111,,,UF,,,,,,,11.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0046,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0160,rut0160,Cli0111,,,UF,,,,,,,11.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0047,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0160,rut0160,Cli0111,,,UF,,,,,,,14.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0048,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0159,rut0159,Cli0111,,,UF,,,,,,,16.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0049,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0008,rut0008,Cli0007,,,UF,,,,,,,12.00%,0.00%,PAC,,,,,,,,,26/1/2023,,
Pol0050,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0126,rut0126,Cli0094,,,UF,,,,,,,14.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0051,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0094,rut0094,Cli0067,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0052,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0121,rut0121,Cli0095,,,UF,,,,,,,12.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0053,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0172,rut0172,Cli0116,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0054,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0028,rut0028,Cli0023,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0055,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0002,rut0002,Cli0003,,,UF,,,,,,,14.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0056,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0003,rut0003,Cli0003,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0057,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0078,rut0078,Cli0056,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0058,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0176,rut0176,Cli0118,,,UF,,,,,,,13.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0059,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0151,rut0151,Cli0105,,,UF,,,,,,,16.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0060,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0189,rut0189,Cli0123,,,UF,,,,,,,13.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0061,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0060,rut0060,Cli0043,,,UF,,,,,,,16.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0062,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0198,rut0198,Cli0132,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0063,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0025,rut0025,Cli0020,,,UF,,,,,,,15.00%,0.00%,PAT,,,,,,,,,26/1/2023,,
Pol0064,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0146,rut0146,Cli0102,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0066,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0032,rut0032,Cli0026,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0067,16/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0091,rut0091,Cli0064,,,UF,,,,,,,13.00%,0.00%,Directa,,,,,,,,,26/1/2023,,
Pol0087,17/1/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0078,rut0078,Cli0056,,,UF,,,,,,,16.00%,0.00%,Directa,,,,,,,,,27/1/2023,,
Neg0001,18/1/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0001,,FALSE,TRUE,rut0113,rut0113,Cli0077,,,UF,,,,,,,15.00%,0.00%,PAT,,,Autoinspección,,,,,,28/1/2023,,
Neg0002,18/1/2023,Negocio,Aceptado,,,,,Múltiple,Seg0028,Cot0002,,FALSE,TRUE,rut0096,rut0096,Cli0068,,,UF,,,,,,,12.00%,0.00%,Directa,,,No Aplica,,,,,,28/1/2023,,
Neg0003,24/1/2023,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0003,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,17.00%,17.00%,Directa,,,No Aplica,,,,,,3/2/2023,,
Neg0004,25/1/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0004,,FALSE,TRUE,rut0089,rut0089,Cli0064,,,UF,,,,,,,13.00%,0.00%,Directa,,,Autoinspección,,,,,,4/2/2023,,
Neg0005,2/2/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0005,,FALSE,TRUE,rut0032,rut0032,Cli0026,,,UF,,,,,,,16.00%,0.00%,Directa,,,No Aplica,,,,,,12/2/2023,,
Neg0007,8/2/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0007,,FALSE,TRUE,rut0091,rut0091,Cli0064,,,UF,,,,,,,16.00%,0.00%,Directa,,,No Aplica,,,,,,18/2/2023,,
Neg0008,9/2/2023,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0008,,FALSE,TRUE,rut0159,rut0159,Cli0111,,,UF,,,,,,,15.00%,15.00%,PAT,,,No Aplica,,,,,,19/2/2023,,
Pol0088,11/2/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0088,rut0088,Cli0063,,,UF,,,,,,,5.00%,0.00%,Directa,,,,,,,,,21/2/2023,,
Neg0006,13/2/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0006,,FALSE,TRUE,rut0030,rut0030,Cli0025,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,23/2/2023,,
Pol0089,16/2/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0024,rut0024,Cli0019,,,UF,,,,,,,2.80%,0.00%,PAT,,,,,,,,,26/2/2023,,
Neg0009,21/2/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0009,,FALSE,TRUE,rut0087,rut0087,Cli0062,,,UF,,,,,,,15.00%,0.00%,PAC,,,No aplica,,,,,,3/3/2023,,
Neg0010,24/2/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0010,,FALSE,TRUE,rut0128,rut0128,Cli0093,,,UF,,,,,,,15.00%,0.00%,PAC,,,No Aplica,,,,,,6/3/2023,,
Neg0011,28/2/2023,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0011,,FALSE,TRUE,rut0166,rut0166,Cli0111,,,UF,,,,,,,18.00%,18.00%,PAC,,,No Aplica,,,,,,10/3/2023,,
Neg0012,2/3/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0012,,FALSE,TRUE,rut0080,rut0080,Cli0057,,,UF,,,,,,,15.00%,0.00%,Directa,,,Autoinspección,,,,,,12/3/2023,,
Neg0013,8/3/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0013,,FALSE,TRUE,rut0156,rut0156,Cli0108,,,UF,,,,,,,14.00%,14.00%,PAT,,,Autoinspección,169566,,,,,18/3/2023,,
Neg0014,8/3/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0014,,FALSE,TRUE,rut0094,rut0094,Cli0067,,,UF,,,,,,,16.00%,0.00%,PAT,,,No Aplica,,,,,,18/3/2023,,
Neg0015,15/3/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0015,,FALSE,TRUE,rut0179,rut0179,Cli0119,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,25/3/2023,,
Ren0001,25/3/2023,Renovación,,Renovado,,,,Individual,Seg0013,,Pol0005,FALSE,TRUE,rut0037,rut0037,Cli0029,,,UF,,,,,,,0.00%,0.00%,Directa,,,,,,,,,4/4/2023,,
Neg0016,3/4/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0016,,FALSE,TRUE,rut0136,rut0136,Cli0090,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,13/4/2023,,
Pol0098,5/4/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0173,rut0173,Cli0117,,,UF,,,,,,,13.00%,0.00%,Directa,,,,,,,,,15/4/2023,,
Neg0017,14/4/2023,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0017,,FALSE,TRUE,rut0165,rut0165,Cli0111,,,UF,,,,,,,18.00%,18.00%,PAC,,,No Aplica,,,,,,24/4/2023,,
Neg0018,17/4/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0018,,FALSE,TRUE,rut0135,rut0135,Cli0098,,,UF,,,,,,,15.00%,0.00%,PAC,,,No Aplica,,,,,,27/4/2023,,
Neg0019,8/5/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0019,,FALSE,TRUE,rut0052,rut0052,Cli0039,,,UF,,,,,,,15.00%,0.00%,PAT,,,No Aplica,,,,,,18/5/2023,,
Neg0020,12/5/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0020,,FALSE,TRUE,rut0057,rut0057,Cli0040,,,UF,,,,,,,12.00%,0.00%,Directa,,,No Aplica,,,,,,22/5/2023,,
Pol0103,21/5/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0173,rut0173,Cli0117,,,UF,,,,,,,13.00%,0.00%,Directa,,,,,,,,,31/5/2023,,
Neg0021,2/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0021,,FALSE,TRUE,rut0117,rut0117,Cli0080,,,UF,,,,,,,10.50%,0.00%,PAC,,,Autoinspección,,,,,,12/6/2023,,
Neg0022,6/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0022,,FALSE,TRUE,rut0173,rut0173,Cli0117,,,UF,,,,,,,13.00%,0.00%,PAC,,,No Aplica,,,,,,16/6/2023,,
Neg0023,7/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0023,,FALSE,TRUE,rut0145,rut0145,Cli0101,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,17/6/2023,,
Neg0024,8/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0024,,FALSE,TRUE,rut0143,rut0143,Cli0101,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,18/6/2023,,
Neg0028,12/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0028,,FALSE,TRUE,rut0090,rut0090,Cli0064,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,22/6/2023,,
Neg0030,13/6/2023,Negocio,Aceptado,,,,,Individual,Seg0026,Cot0030,,FALSE,TRUE,rut0173,rut0173,Cli0117,,,UF,,,,,,,15.00%,0.00%,Directa,,,No Aplica,,,,,,23/6/2023,,
Neg0025,16/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0025,,FALSE,TRUE,rut0111,rut0111,Cli0075,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,26/6/2023,,
Neg0026,16/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0026,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,26/6/2023,,
Neg0027,16/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0027,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,26/6/2023,,
Neg0029,16/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0029,,FALSE,TRUE,rut0110,rut0110,Cli0075,,,UF,,,,,,,16.00%,0.00%,Directa,,,Continuidad,,,,,,26/6/2023,,
Neg0031,16/6/2023,Negocio,Aceptado,,,,,Individual,Seg0026,Cot0031,,FALSE,TRUE,rut0057,rut0057,Cli0040,,,UF,,,,,,,17.00%,0.00%,Directa,,,No Aplica,,,,,,26/6/2023,,
Pol0108,16/6/2023,Traspaso,,,,Ok,,Individual,Seg0026,,,FALSE,FALSE,rut0067,rut0067,Cli0046,,,UF,,,,,,,13.50%,0.00%,PAT,,,,,,,,,26/6/2023,,
Pol0109,16/6/2023,Traspaso,,,,Ok,,Individual,Seg0023,,,FALSE,FALSE,rut0067,rut0067,Cli0046,,,UF,,,,,,,13.00%,0.00%,PAT,,,,,,,,,26/6/2023,,
Pol0110,16/6/2023,Traspaso,,,,Ok,,Individual,Seg0035,,,FALSE,FALSE,rut0067,rut0067,Cli0046,,,UF,,,,,,,10.50%,0.00%,PAT,,,,,,,,,26/6/2023,,
Pol0111,16/6/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0067,rut0067,Cli0046,,,UF,,,,,,,10.50%,0.00%,PAT,,,,,,,,,26/6/2023,,
Ren0002,25/6/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0007,FALSE,TRUE,rut0101,rut0101,Cli0069,,,UF,,,,,,,7.50%,0.00%,Directa,,,,,,Portal,,,5/7/2023,,
Neg0032,28/6/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0032,,FALSE,TRUE,rut0107,rut0107,Cli0073,,,UF,,,,,,,7.78%,0.00%,PAT,,,Autoinspección,905949,,,,,8/7/2023,,
Neg0033,3/7/2023,Negocio,Aceptado,,,,,Individual,Seg0001,Cot0033,,FALSE,TRUE,rut0057,rut0057,Cli0040,,,UF,,,,,,,26.00%,0.00%,Directa,,,No Aplica,,,,,,13/7/2023,,
Pol0116,5/7/2023,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0140,rut0140,Cli0099,,,UF,,,,,,,8.00%,8.00%,Directa,,,,,,,,,15/7/2023,,
Neg0034,6/7/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0034,,FALSE,TRUE,rut0173,rut0173,Cli0117,,,UF,,,,,,,15.00%,0.00%,Directa,,,No Aplica,,,,,,16/7/2023,,
Pol0117,9/7/2023,Traspaso,,,,Ok,,Individual,Seg0014,,,FALSE,FALSE,rut0146,rut0146,Cli0102,,,UF,,,,,,,9.43%,9.43%,Directa,,,,,,,,,19/7/2023,,
Ren0003,13/7/2023,Renovación,,No Renovado,,,,Individual,,,Pol0009,FALSE,TRUE,rut0026,rut0026,Cli0021,,,UF,,,,,,,,,Directa,,,,,,Portal,,,23/7/2023,,
Pol0118,28/7/2023,Traspaso,,,,Ok,,Individual,Seg0028,,,FALSE,FALSE,rut0174,rut0174,Cli0117,,,UF,,,,,,,15.00%,0.00%,Directa,,,,,,,,,7/8/2023,,
Neg0036,1/8/2023,Negocio,Aceptado,,,,,Individual,Seg0014,Cot0036,,FALSE,TRUE,rut0140,rut0140,Cli0099,,,UF,,,,,,,22.00%,10.00%,PAC,,,Continuidad,,,,,,11/8/2023,,
Neg0037,2/8/2023,Negocio,Aceptado,,,,,Individual,,Cot0037,,FALSE,TRUE,rut0067,rut0067,Cli0046,,,UF,,,,,,,,,PAT,,,Autoinspección,711475,,,,,12/8/2023,,
Neg0038,2/8/2023,Negocio,Aceptado,,,,,Individual,,Cot0038,,FALSE,TRUE,rut0067,rut0067,Cli0046,,,UF,,,,,,,,,PAT,,,Autoinspección,711477,,,,,12/8/2023,,
Neg0039,2/8/2023,Negocio,Aceptado,,,,,Individual,,Cot0039,,FALSE,TRUE,rut0067,rut0067,Cli0046,,,UF,,,,,,,,,PAT,,,Autoinspección,711476,,,,,12/8/2023,,
Neg0040,2/8/2023,Negocio,Aceptado,,,,,Individual,Seg0026,Cot0040,,FALSE,TRUE,rut0067,rut0067,Cli0046,,,UF,,,,,,,15.00%,0.00%,Directa,,,No Aplica,,,,,,12/8/2023,,
Ren0004,2/8/2023,Renovación,,Renovado,,,,Individual,Seg0028,,Pol0011,FALSE,TRUE,rut0029,rut0029,Cli0024,,,UF,,,,,,,5.00%,0.00%,PAT,,,,,,Portal,,,12/8/2023,,
Neg0042,17/8/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0042,,FALSE,TRUE,rut0182,rut0182,Cli0112,,,UF,,,,,,,16.00%,0.00%,Directa,,,Autoinspección,,,,,,27/8/2023,,
Neg0043,17/8/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0043,,FALSE,TRUE,rut0124,rut0124,Cli0096,,,UF,,,,,,,15.00%,0.00%,PAT,,,Autoinspección,,,,,,27/8/2023,,
Ren0005,17/8/2023,Renovación,,No Renovado,,,,Individual,,,Pol0013,FALSE,TRUE,rut0068,rut0068,Cli0047,,,UF,,,,,,,,,Directa,,,,,,Portal,,,27/8/2023,,
Ren0006,20/8/2023,Renovación,,Renovado,,,,Individual,Seg0014,,Pol0015,FALSE,TRUE,rut0023,rut0023,Cli0018,,,UF,,,,,,,10.00%,10.00%,Directa,,,,,,Portal,,,30/8/2023,,
Neg0044,21/8/2023,Negocio,Aceptado,,,,,Individual,Seg0028,Cot0044,,FALSE,TRUE,rut0118,rut0118,Cli0081,,,UF,,,,,,,16.00%,0.00%,PAT,,,Autoinspección,,,,,,31/8/2023,,
